_id,number,title,writter,date,count,content[0]
6644641d5350d17a77350f0a,960,함현상생은빛사랑채 사회복지사 모십니다.,함현상생은빛사랑채,17-01-20,24224,"*자격 조건\n사회복지사 2급이상 자격증소지자\n사회복지시설 경력자 우대\n성실하고 열정을가지고 일하실 분\n- 급여조건 : 보건복지부 사회복지사가이드라인 \n *준비 서류\n이력서 및 자기소개서 1부 (첨부파일 양식작성)\n사회복지사 자격증 사본 1부\n운전면허증 사본 1부\n경력증명서 1부(해당자)\n ※ 제출 시 유의사항\n공고기간:2016.01.16~2016.01.22\n면접예정일: 개별연락\n- 이메일 제출 시 한글파일 하나로 묶어서 제출하시기 바랍니다.\n(""입사지원서_홍길동""으로 서류제목과 메일제목을 동일하게 작성)\n- 제출방법 임의 변경 또는 서류 누락 시 접수하지 않습니다.\n- 서류 기재착오, 누락 또는 연락이 되지 않아 발생되는 불이익은 본인의 책임임을 알려드립니다.\n "
664464225350d17a77350f0b,959,주간보호시설 요양보호사 및 조리원 채용정보,청로노인복지센터,17-01-13,24407,"직원 채용 공고안\n■ 기관정보 ■\n* 기관명 : 청로노인복지센터\n* 주 소 : 충남 홍성군 홍성읍 구항길 337\n* 전 화 : 041-631-3959\n* F A X : 041-633-3959\n* 대표자 : 시설장 윤옥열\n----------------------------------------------------------------------------\n■ 요양보호사 및 조리원 채용정보 ■\n* 채용분야 및 인원 : 0명\n* 업무내용 : 주간보호사업\n* 근무형태 : 정규직\n* 자격요건\n► 요양보호사\n- 급 여 : 136만원(4대보험 포함)\n- 요양보호사 1급 자격증 소지자\n- 운전가능자 “운전면허 1종” 필수\n- 문서작성(한글)가능자 우대\n► 조리원\n- 급 여 : 136만원(4대보험 포함)\n- 조리사 자격증 소지자\n* 채용방법 : 서류전형 및 면접\n- 1차 서류전형 합격자에 한하여 2차 면접 후 최종 합격자 결정\n- 제출서류 : 이력서(사진첨부), 관련 자격증 사본\n- 접수방법 : 내사, 우편, 이메일접수(cr3959@naver.com)\n* 채용일정\n- 공고 및 서류접수 : 2017년 01월 12일(목) ~ 채용 시 까지\n- 면접일정 : 서류심사 합격자에 한하여 개별통보 후 실시\n- 합격자 발표 : 면접 실시 후 3일 이내 개별통보\n* 담당자 : 이미옥 사회복지사 (☎631-3959, cr3959@naver.com)\n* 응시자 주의사항\n- 접수된 서류는 반환하지 아니하며, 기재된 내용이 사실과 다를 경우 임용을 취소할 수 있습니다.\n- 응시원서나 각종 증명서의 기재사항 착오 및 누락, 연락불능 등으로 발생한 불이익은 일체 응시자의 책임으로 합니다.\n "
664464285350d17a77350f0c,958,[충남/홍성] 청로노인복지센터 사회복지사 모집 공고(재공고…,청로노인복지센터,17-01-11,38834,"■ 기관정보 ■\n* 기관명 : 청로노인복지센터\n* 주 소 : 충남 홍성군 홍성읍 구항길 337\n* 전 화 : 041-631-3959\n* F A X : 041-633-3959\n* 대표자 : 시설장 윤옥렬\n----------------------------------------------------------------------------\n■ 사회복지사 채용정보 ■\n* 채용분야 및 인원 : 사회복지사 1명\n* 업무내용 : 재가노인지원서비스 제공(사례관리 외)\n* 근무형태 : 무기계약직\n* 자격요건\n- 사회복지사 2급 이상 자격증 소지자\n- 문서작성(한글/엑셀) 가능자\n- 스타렉스 운전가능자(운전면허 1종)\n* 급여: 150만원(4대 보험 포함)\n* 채용방법 : 서류전형 및 면접\n- 1차 서류전형 합격자에 한하여 2차 면접 후 최종 합격자 결정\n- 제출서류: 이력서(사진첨부), 자기소개서, 관련 자격증 사본(사회복지사 자격증 필수)\n- 접수방법: 내사, 우편, 이메일접수(cr3959@naver.com)\n* 채용일정\n- 공고 및 서류접수 : 2017년 01월 11일(수) ~ 01월 19일(목)\n- 면접일정: 1월 23일 월요일 (시간은 개별 통보)\n- 합격자 발표: 1월 24일 화요일 (홈페이지 공고 www.crdream.co.kr)\n- 근무시작일: 2월 1일 수요일\n* 담당자: 이나라 사회복지사 (☎631-3959, cr3959@naver.com)\n* 응시자 주의사항\n- 접수된 서류는 반환하지 아니하며, 기재된 내용이 사실과 다를 경우 임용을 취소할 수 있습니다.\n- 응시원서나 각종 증명서의 기재사항 착오 및 누락, 연락불능 등으로 발생한 불이익은 일체 응시자의 책임으로 합니다.\n "
6644642d5350d17a77350f0d,957,사회복지사 채용 공고,함현상생은빛사랑채,17-01-06,25404,"*자격 조건\n사회복지사 2급이상 자격증소지자\n사회복지시설 경력자 우대\n성실하고 열정을가지고 일하실 분\n-급여조건 : 보건복지부 사회복지사가이드라인  \n* 준비 서류\n이력서 및 자기소개서 1부 (첨부파일 양식작성)\n사회복지사 자격증 사본 1부\n운전면허증 사본 1부\n경력증명서 1부(해당자)\n*면접예정일 :2017.1.17(화요일) 10:00  \n※ 제출 시 유의사항\n- 이메일 제출 시 한글파일 하나로 묶어서 제출하시기 바랍니다.\n(""입사지원서_홍길동""으로 서류제목과 메일제목을 동일하게 작성)\n- 제출방법 임의 변경 또는 서류 누락 시 접수하지 않습니다.\n- 서류 기재착오, 누락 또는 연락이 되지 않아 발생되는 불이익은 본인의 책임임을 알려드립니다 .\n "
664464325350d17a77350f0e,956,주간 요양보호사 채용공고,풍납데이케어센터,17-01-05,25410,"풍납데이케어센터에서는 함께 일할 성실하고 열정이 가득한 직원을 모집합니다.\n  1. 모집분야 및 자격\n가. 모집분야 : 주간요양보호사\n나. 모집인원 : 1명\n다. 급여기준 : 월 135만원 (4대보험 가입, 퇴직금 지급), 주말 근무 시 일 12만원 지급\n라. 자격요건 :\n- 요양보호사 1급 자격증 소지자\n- 운전면허 1종 보통 소지자(스타렉스 운전)\n마. 근무시간 : 월~금 09:00-18:00\n바. 연령제한 : 만60세 미만\n  2. 제출서류 및 전형절차\n가. 제출서류 : 이력서, 자기소개서(형식은 자유롭게 작성하시면 됩니다.)\n※ 관련 자격증 및 학력, 경력 증명서 등은 1차 면접 후 별도 제출\n나. 제출방법 : 이메일 접수(pndaycare@hanmail.net)\n다. 제출기간 : 2017. 01. 05.(목) ~ 2017. 01. 20.(금)\n라. 전형절차 : 1차/서류전형, 2차/면접(1차 서류 전형 결과에 의거 개별 통지)\n  3. 기타 사항\n- 제출된 서류는 반환하지 않습니다.\n- 제출된 서류내용이 허위로 판명 될 경우, 추후 임용을 취소합니다.\n- 긴급 연락이 가능한 본인 연락처를 반드시 기재하시기 바랍니다.\n- 문 의 : 전화 02-473-1227 (풍납데이케어센터 김애정 과장)\n "
6644643b5350d17a77350f0f,955,[긴급]마포데이케어센터 조리원 모집,마포데이케어센터,16-12-30,39858,"사회복지법인 이랜드복지재단 서울시립마포노인종합복지관병설 마포데이케어센터는 노인복지사업에 열정과 사명을 가진 사회복지 리더를 발굴 육성하고 있습니다. 가치와 감동을 창출할 인재를 아래와 같이 모집하오니 많은 관심과 참여 바랍니다.\n  1. 채용내용 및 자격\n1) 근무처 : 서울시립마포노인종합복지관병설 마포데이케어센터\n2) 채용형태 : 마포데이케어센터 조리원(1년 단위 계약직)\n3) 채용인원 : 1명\n4) 응시자격 : 데이케어센터 조리원 업무수행이 적합한자.\n- 조리사 자격증 소지자 우대\n- 요양보호사 자격증 소지자 우대\n4. 근무조건 : 마포데이케어센터 조리원\n  2. 전형절차\n1) 서류접수 : 2016년 12월 30일(금)10:00 ~ 채용시(2017년 1월 5일(목)10:00까지)\n2) 서류전형 합격자 발표 및 2차 면접전형 : 추후 개별 공지\n  3. 제출서류\n1) 입사지원서(소정양식) : 마포노인종합복지관 홈페이지에서 다운로드 후 작성\n2) 소정양식의 입사지원서가 아닐 경우 지원 무효 처리합니다.\n3) 자격증 사본, 경력증명서 등 해당자에 한함 각 1부\n  4. 지원서 접수 방법\n1) 접수방법: 직접방문, 우편접수, 이메일접수(kyun-ki-choi@hanmail.net) (예: 조리원_홍길동)\n2) 접수기간: 2016년 12월 30일(금)10:00 ~ 2017.1.5.일(목)(채용시)10:00까지\n3) 주소: (04099) 서울특별시 마포구 서강로 68 마포노인종합복지관 2층\n  5. 근무 및 급여내용\n1) 근무시간 : 주5일, 주40시간 근무 (월~금 11:00~20:00)\n2) 급여기준 : 월136만원(사회보험포함, 급식비 포함)\n  6. 기타\n- 합격자에 한하여 건강진단서, 범죄경력조회서 제출 후 이상이 없을 경우 최종합격\n- 제출서류 중 허위사실을 기재할 경우 직원임용이 취소될 수 있으며, 채용 적격자가 없을시 재공고\n- 반드시 첨부된 응시원서로 작성하여 제출 부탁드립니다.\n(양식은 반드시 홈페이지(http://www.senior21.or.kr/)에서 다운받아 사용하시기 바랍니다.)\n  ※문의: 서울시립마포노인종합복지관병설 마포데이케어센터 최권기 선임복지사(☎02-6360-0521)"
664464405350d17a77350f10,954,주간요양보호사 모집,성내데이케어센터,16-12-29,24875,"  1. 모집분야 : 주간요양보호사 \n2. 모집인원 : 1명 \n3. 근무시간 : 주5일 09:00~ 18:00 (주말근무 수당 별도)\n4. 급여기준 : 시설내규에 따라\n5. 자격요건 :\n- 요양보호사 1급 자격증 소지자\n- 운전면허 1종 보통(실제 운전가능자 우대)\n6. 제출서류 : 이력서,자기소개서, 관련자격증, 1년이내 검강검진 결과지\n7. 접수방법 :\n - 내방 : 서울시 강동구 풍성로 138\n - 팩스 : 02-487-2591\n - 이메일 : sn201411@naver.com\n8. 제출기간 : 2016. 12. 29~ 채용시\n9. 문의 : 02-487-2592\n * 접수된 서류는 일체 반환치 않습니다.\n* 기관 사정으로 서류 접수 즉시 면접 진행합니다."
664464465350d17a77350f11,953,야간요양보호사 채용공고,풍납데이케어센터,16-12-29,23187,"풍납데이케어센터에서는 함께 일할 성실하고 열정이 가득한 직원을 모집합니다.\n  1. 모집분야 및 자격\n가. 모집분야 : 야간요양보호사\n나. 모집인원 : 1명\n다. 급여기준 : 월 80만원 (운전 시 위험수당 5만원 추가지급), 주말 근무 시 일 12만원 지급\n라. 자격요건 :\n- 요양보호사 1급 자격증 소지자\n- 운전면허 1종 보통 소지자 우대(스타렉스 운전)\n마. 근무시간 : 월~금 17:00-22:00(5시간)\n바. 연령제한 : 만60세 미만\n  2. 제출서류 및 전형절차\n가. 제출서류 : 이력서, 자기소개서(형식은 자유롭게 작성하시면 됩니다.)\n※ 관련 자격증 및 학력, 경력 증명서 등은 1차 면접 후 별도 제출\n나. 제출방법 : 이메일 접수(pndaycare@hanmail.net)\n다. 제출기간 : 2016. 12. 29~ 채용시\n라. 전형절차 : 1차/서류전형, 2차/면접(1차 서류 전형 결과에 의거 개별 통지)\n  3. 기타 사항\n- 제출된 서류는 반환하지 않습니다.\n- 제출된 서류내용이 허위로 판명 될 경우, 추후 임용을 취소합니다.\n- 긴급 연락이 가능한 본인 연락처를 반드시 기재하시기 바랍니다.\n- 문 의 : 전화 02-473-1227 (풍납데이케어센터 김애정 과장)\n "
6644644b5350d17a77350f12,952,"""운전원""채용공고",풍납데이케어센터,16-12-21,22065,"풍납데이케어센터에서는 함께 일할 성실하고 유능한 직원을 모집합니다. \n 1. 모집분야 및 자격\n 가. 모집분야 : 운전원(60세 미만)\n 나. 모집인원 : 1명\n 다. 급 여 : 70만원(4대보험 가입, 퇴직금 지급, 시간외 근무수당 1.5배 지급)\n라. 자격요건 : 운전면허1종(스타렉스 운전가능), 요양보호사 자격우대\n 마. 근무시간 : 16:00-20:00(4시간)\n 2. 제출서류\n 가. 제출서류 : 이력서, 자기소개서(형식은 자유롭게 작성하시면 됩니다.), 운전면허증 사본\n 나. 제출방법 : 이메일 접수(pndaycare@hanmail.net)\n 다. 제출기간 : 2016. 12. 21 ~ 채용시\n 3. 기타 사항\n - 제출 된 서류는 반환하지 않습니다.\n - 제출 된 서류 내용이 허위로 판명 될 경우, 추후 임용을 취소합니다.\n - 긴급 연락이 가능한 본인 연락처를 반드시 기재하시기 바랍니다.\n - 문의 전화 : 02-473-1227 (김애정 과장)\n - 전형절차 : 1차-서류전형, 2차-면접(1차 서류 전형 결과에 의거 개별 통지)\n "
664464505350d17a77350f13,951,"""사무원"" 채용공고",풍납데이케어센터,16-12-21,21141,"풍납데이케어센터에서는 함께 일할 성실하고 유능한 직원을 모집합니다. \n 1. 모집분야 및 자격\n 가. 모집분야 : 사무원(60세 미만)\n 나. 모집인원 : 1명\n 다. 급여기준 : 140만원(4대보험 가입, 퇴직금 지급, 시간외 근무수당 1.5배 지급)\n 라. 근무시간 : 월~금 09:00~18:00\n 2. 제출서류\n 가. 제출서류 : 이력서, 자기소개서(형식은 자유롭게 작성하시면 됩니다.)\n 나. 제출방법 : 이메일 접수(pndaycare@hanmail.net)\n 다. 제출기간 : 2016. 12. 21 ~ 2017. 01. 05.\n 라. 전형절차 : 1차/서류전형, 2차/면접(1차 서류 전형 결과에 의거 개별 통지)\n  3. 기타 사항\n - 제출 된 서류는 반환하지 않습니다.\n - 제출 된 서류 내용이 허위로 판명 될 경우, 추후 임용을 취소합니다.\n - 긴급 연락이 가능한 본인 연락처를 반드시 기재하시기 바랍니다.\n - 문의 전화 : 02-473-1227 (김애정 과장)\n - 전형절차 : 1차-서류전형, 2차-면접(1차 서류 전형 결과에 의거 개별 통지)\n "
664464565350d17a77350f14,950,[충남/홍성] 청로노인복지센터 사회복지사 모집 공고,청로노인복지센터,16-12-15,20434,"■ 기관정보 ■\n* 기관명 : 청로노인복지센터\n* 주 소 : 충남 홍성군 홍성읍 조양로 213\n* 전 화 : 041-631-3959\n* F A X : 041-633-3959\n* 대표자 : 시설장 윤옥열\n----------------------------------------------------------------------------\n■ 사회복지사 채용정보 ■\n* 채용분야 및 인원 : 사회복지사 및 간호조무사 0명\n* 업무내용 : 재가노인복지사업\n* 근무형태 : 무기계약직\n* 자격요건\n- 사회복지사 2급 이상 자격증 소지자\n- 간호조무사 자격증 소지자\n- 문서작성(한글/엑셀) 가능자\n- 운전가능자 (운전면허 1종) 우대\n* 급여 : 내부규정에 의해 지급함\n* 채용방법 : 서류전형 및 면접\n- 1차 서류전형 합격자에 한하여 2차 면접 후 최종 합격자 결정\n- 제출서류 : 이력서(사진첨부), 자기소개서, 관련 자격증 사본\n- 접수방법 : 내사, 우편, 이메일접수(cr3959@naver.com)\n* 채용일정\n- 공고 및 서류접수 : 2016년 12월 12일(월) ~ 12월 21일(수) 오후 5시까지.\n- 면접일정 : 서류심사 합격자에 한하여 개별통보 후 실시\n- 합격자 발표 : 면접 실시 후 3일 이내 개별통보\n* 담당자 : 김장미 사회복지사 (☎631-3959, cr3959@naver.com)\n* 응시자 주의사항\n- 접수된 서류는 반환하지 아니하며, 기재된 내용이 사실과 다를 경우 임용을 취소할 수 있습니다.\n- 응시원서나 각종 증명서의 기재사항 착오 및 누락, 연락불능 등으로 발생한 불이익은 일체 응시자의 책임으로 합니다.\n "
6644645b5350d17a77350f15,949,번동데이케어센터에서 야간 요양보호사 선생님을 모십니다.,번동데이케어센터,16-12-12,19772,"1. 모집직종 및 인원 : 요양보호사 1명 (야간)\n\n2.지원자격 : 필수: 요양보호사 자격증 소지자\n\n3. 근무시간 : 월~금 17:00 - 22:00\n\n4. 담당업무 : 어르신 건강관리 및 케어서비스, 송영서비스\n\n5. 근무처 : 번동데이케어센터 (서울시 강북구 월계로 187)\n\n6. 접수기간 : 2016년 12월 12일(월) ~ 12월 23일(금) / 14일간  \n\n7. 제출서류 : 이력서(사진부착), 자기소개서, 해당 자격증사본, 경력증명서(경력자에 한함), 개인정보활용동의서 1부.\n\n8. 접수방법 : 이메일 접수 & 우편접수\n- 이메일 주소 :beondongdaycare@hanmail.net\ne.mail 전송시 홍길동.hwp 제출 바라며 이력서와 자기소개서, 자격증사본, 경력증명서를 하나의 파일로 전송요망.\n\n9. 급여기준 : 면접후 결정\n\n10. 문의 : 박은영 사회복지사 02)980-3004\n\n11. 기타사항\n- 제출된 서류는 채용심사 외에는 사용하지 않으며, 비밀을 보장하고, 일체 반환하지 않습니다.\n- 제출된 서류내용이 허위로 판명될 경우 심사대상에서 제외하거나 임용을 취소할 수 있습니다.\n- 이력서의 기재사항 착오·누락 또는 연락불능으로 발생한 불이익은 응시자 책임으로 합니다."
664464605350d17a77350f16,948,번동데이케어센터서 주간 요양보호사 선생님을 모십니다.,번동데이케어센터,16-12-09,19051,"  1. 모집직종 및 인원 : 요양보호사 1명 (주간)\n\n2. 지원자격 : 요양보호사 자격증 소지자\n\n3. 근무시간 : 월~금 09:00 - 18:00\n\n4. 담당업무 : 어르신 건강관리 및 케어서비스, 송영서비스\n\n5. 근무처 : 번동데이케어센터 (서울시 강북구 월계로 187)\n\n6. 접수기간 : 2016년 12월 09일(금) ~ 12월 23일(금) / 14일간\n\n7. 제출서류 : 이력서(사진부착), 자기소개서, 해당 자격증사본, 경력증명서(경력자에 한해), 개인정보활용동의서\n\n8. 접수방법 : 이메일 접수 & 우편접수\n- 이메일 주소 :beondongdaycare@hanmail.net\ne.mail 전송시 홍길동.hwp 제출 바라며 이력서와 자기소개서, 자격증사본, 경력증명서를 하나의 파일로 전송요망.\n\n9. 급여기준 : 면접후 결정\n\n10. 문의 : 박은영 사회복지사 02)980-3004\n\n11. 기타사항\n- 제출된 서류는 채용심사 외에는 사용하지 않으며, 비밀을 보장하고, 일체 반환하지 않습니다.\n- 제출된 서류내용이 허위로 판명될 경우 심사대상에서 제외하거나 임용을 취소할 수 있습니다.\n- 이력서의 기재사항 착오·누락 또는 연락불능으로 발생한 불이익은 응시자 책임으로 합니다."
664464655350d17a77350f17,947,신규직원채용 공고,인보노인복지센터,16-12-08,18488,신규직원( 요양보호사) 채용 공고\n 함께 일할 요양보호사를 모집하오니 많은 관심바랍니다.
6644646b5350d17a77350f18,946,재가노인복지사업 가정봉사원 채용공고,소사가정봉사원파견센터,16-12-08,18094,"인사공고 2016 - 04 호\n  소사가정봉사원파견센터 유급가정봉사원 채용공고\n  소사가정봉사원파견센터에서는 유급가정봉사원을 다음과 같이 공개 채용하고자 공고합니다.\n2016. 12. 07.\n  소사가정봉사원파견센터장\n1. 채용인원 및 업무내용\n채용분야\n인 원\n업 무 내 용\n근무지\n유급\n가정봉사원\n1명\n* 재가노인복지서비스\n- 일상생활지원 (가사 및 청소 등)\n- 의료지원 (혈당・혈압 관리, 병원동행 등)\n- 정서지원 (말벗 등)\n부천종합사회\n복지관 1층\n소사가정봉사원파견센터\n  2. 자격요건\n1) 요양보호사 1급 자격 소지자\n2) 재가노인복지서비스, 방문요양서비스 有경험자 우대\n  3. 전형방법\n1) 방법 : 서류심사 및 면접 심사 – 수시 진행\n2) 공고 : 본 센터, 한국사회복지사협회, 재가협회, 워크넷 등 각종 홈페이지\n3) 제출서류 : 입사지원서(별지참조), 자기소개서(별지참조), 개인정보활용동의서(별지참조), 자격증 사본, 경력증명서(해당자에 한함) 등\n4. 근무조건\n1) 신분 : 계약직\n2) 보수 : 월 621,120원 (시급 7,764원 - 2017년 최저임금 고시에 따름, 주휴수당 포함)\n3) 근무시간 : 월~금, 오전 4시간 (총 20일 근무)\n4) 근무지역 : 경기도 부천시 소사구 15가정 방문   \n    5. 전형일시\n1) 공고 및 서류접수 : 2016. 12. 07.(수) - 채용 시 까지\n2) 입사일 : 2017. 01. 02.(월) 예정\n  6. 접수방법\n- 방문 접수 (경기도 부천시 소사구 호현로 489번길 50 부천종합사회복지관 1층 센터 사무실)\n  7. 기타사항\n1) 제출서류 중 허위 사실을 기재 할 경우 임용을 취소할 수 있습니다.\n2) 첨부서류 등 누락 시 서류전형에서 탈락됩니다.\n3) 본 채용계획은 기관사정에 의하여 변경될 수 있습니다.\n4) 기타, 자세한 문의사항은 032)349-9192~3 강예원 사회복지사에게 문의하시기 바랍니다. 끝."
664464705350d17a77350f19,945,노인돌봄기본서비스사업 서비스관리자 및 생활관리사 채용공고,평택노인복지센터,16-12-06,17401,"독거노인돌봄기본서비스사업 서비스관리자 및 생활관리사 채용공고\n    독거노인돌봄기본서비스사업 서비스관리자 및 생활관리사 채용공고\n    평택노인복지센터에서는 평택시의 위탁사업인\n독거노인돌봄기본서비스사업의 서비스관리자와 생활관리사를 모집합니다.\n      1. 모집분야 및 인원 : 노인돌봄기본서비스사업 서비스관리자 1명 및 생활관리사 26명\n  2. 자격기준 : 1) 서비스관리자- 사회복지사 자격증소지자(50세 미만)\npc 및 엑셀프로그램 가능자\n                       2) 생활관리사- 60세 미만으로 신체건강한자, 사회복지관련 경험자\n(노인복지관련 교육 이수자 및 사회복지자격증 소지자 우대)\n  3. 활동내역 : 1) 서비스관리자- 노인돌봄기본서비스 시스템관리 및 생활관리사 복무관리\n                        2) 생활관리사- 독거노인에 대한 생활실태 및 복지욕구 파악\n안전확인 및 생활교육 실시, 노인관련 보건ㆍ복지서비스 연계\n  4. 근무기간: 2017년 1월 ~ 12월(계약직)\n  5. 급 여 : 1) 서비스관리자- 월 1,556천원(사회보험 포함)\n                  2) 생활관리사- 월 784천원(사회보험 포함)\n6. 근무시간 : 1) 서비스관리자- 주5일(하루 8시간 근무)\n                        2) 생활관리사- 월-금(하루 5시간 근무)\n  7. 근무지: 평택시\n  8. 제출서류 : 이력서(사진첨부) 1부\n                  자기소개서 1부\n                               관련 자격증사본 1부\n9. 서류제출기간 : 2016년 12월 6일(화) - 12월 9일(금)\n  10. 접수방법 : 방문접수(접수된 서류는 반환하지 않음)\n11. 접수처 및 문의 : 평택노인복지센터 (031-657-7970, 657-8072)\n경기도 평택시 비전3로 15\n  * 합격자는 개별 통보합니다"
664464765350d17a77350f1a,944,중화데이케어센터 직원채용(취사원)공고,중화데이케어센터,16-12-05,17301,중화데이케어센터에서 함께 일할 취사원을 채용공고합니다.\n많은 지원 바랍니다. 
6644647b5350d17a77350f1b,943,번동데이케어센터에서 간호사 선생님을 모십니다.,번동데이케어센터,16-12-05,17354,"  1. 모집직종 및 인원 : 간호사 1명(주간)\n\n2. 지원자격 : 필수 - 간호사 자격증 소지자\n\n3. 근무시간 : 월~금 09:00 ~ 18:00\n 4. 담당업무 : 장기요양보험 대상 어르신 간호 업무\n\n5. 근무처 : 번동데이케어센터 (서울시 강북구 월계로 187)\n 6. 접수기간 : 2016년 12월 5일(월)~12월 16일(금)\n\n7. 제출서류 : 이력서 (사진부착), 자기소개서, 해당자격증사본, 건강진단서, 주민등록등본1부, 개인정보활용동의서 1부.\n\n8. 접수방법 : 이메일 접수 & 우편접수\n- 이메일 주소 : beondongdaycare@hanmail.net\ne.mail 전송시 홍길동.hwp 제출 바라며 이력서와 자기소개서 한파일로 첨부바람\n\n9. 급여기준 : 면접후 결정\n\n10. 문의 : 박은영 사회복지사 02)980-3004\n\n11. 기타사항\n- 제출된 서류는 채용심사 외에는 사용하지 않으며, 비밀을 보장하고, 일체 반환하지 않습니다.\n- 제출된 서류 내용이 허위로 판명될 경우 심사대상에서 제외하거나 임용을 취소할 수 있습니다.\n- 이력서의 기재사항 착오 및 누락 또는 연락불능으로 발생한 불이익은 응시자 책임으로 합니다. "
664464805350d17a77350f1c,942,프르그램 음악치료 강사 모집공고,상계동성당데이케어센터,16-12-02,16491,"but\n저희 주야간보호센터에서 어르신들을 위하여 음악치료를 재미있게 해주실 외부강사 선생님을 채용하고자 합니다. 아래와 같이 서류 받고자 하오니 많은 관심 부탁드리겠습니다.\n 1.모집대상: 음악치료 강사\n2.근무일시: 면접시 조정\n3.모집기간: 2016.12.02~2016.12.17 까지\n4.근무장소: 센터내\n5.강 사 료 : 회당.면접시 결정\n6.필요서류: 자기소개서,이력서,자격증사본.\n7.담      당: 홍삼덕(과장)  \n8.연 락  처: 02-952-2680,0680\n9.접수방법: e-mail접수 chs9988@hanmail.net\n       "
664464865350d17a77350f1d,941,소사가정봉사원파견센터 직원채용 재공고(사무원),소사가정봉사원파견센터,16-11-29,16340,"인사공고 2016 – 02 호\n  부천종합사회복지관 부설 소사가정봉사원파견센터 사무원(계약직) 채용 재공고\n  소사가정봉사원파견센터에서는 사무원을 다음과 같이 공개 채용하고자 공고합니다.\n2016. 11. 29.\n  소사가정봉사원파견센터장\n  1. 채용인원 및 업무내용\n채용분야\n인 원\n업 무 내 용\n근무지\n사무원\n(계약직)\n1 명\n· 회계 및 행정업무\n· 대상자 관리 외 기타업무\n부천종합사회\n복지관 1층 소사가정봉사원파견센터\n  2. 자격요건\n1) 고등학교 졸업이상\n2) * 사회복지기관 회계업무 유경험자 우대\n* 사회복지 자격 소지자 우대\n* 운전 가능자 우대\n  3. 원서접수\n① 접수기간: 2016. 11. 29(화) ∼ 2016. 12. 5(월) ※ 18:00 마감\n(우편접수 마감의 경우, 서류 접수 마감일 도착분에 한함)\n② 접수방법: 방문접수, 우편접수(경기도 부천시 소사구 호현로 489번길 50),\n이메일접수(hlog_s06146@naver.com) (접수된 서류는 일체 반환하지 않습니다)\n③ 제출서류: 입사지원서(별지참조 작성), 자기소개서(별지참조 작성), 개인정보활용동의서(별지참조), 경력증명서, 졸업증명서, 성적증명서, 자격증 사본 등\n    4. 근무조건\n① 신 분: 사무원\n② 보 수: 월130만원(퇴직금 지급, 4대보험 가입, 명절수당, 시간외근무수당 지급)\n③ 근무시간: 주 40시간 근무제\n④ 근무형태: 계약직\n  5. 응시일정\n① 공고기간 : 2016. 11. 29.(화) ∼ 2016. 12. 5.(월)\n② 접수기간 : 2016. 11. 29.(화) ∼ 2016. 12. 5.(월) ※ 18:00 마감\n③ 서류심사(1차) : 2016. 12. 6.(화) / 자격요건 및 경력사항 등 심사\n④ 면접심사(2차) : 2016. 12. 7.(수) 예정\n⑤ 합격자 발표 : 2016. 12. 7.(수) 예정 /개별통보\n    ※ 심사 및 합격자 발표일정은 기관사정에 따라 변동될 수 있습니다.\n  6. 기타사항\n① 제출서류 중 허위사실을 기재할 경우 임용을 취소할 수 있습니다.\n② 첨부서류 등 누락 시 서류전형에서 탈락됩니다.\n③ 채용 적격자 없을시 재공고 합니다.\n④ 본 채용계획은 기관사정에 의하여 변경될 수 있습니다.\n⑤ 기타, 자세한 문의사항은 총무부장 배윤희(032-349-3100~2)에게 문의하시기 바랍니다. 끝."
6644648e5350d17a77350f1e,940,"풍납데이케어센터 ""야간요양보호사"" 채용공고",풍납데이케어센터,16-11-28,15813,"풍납데이케어센터에서는 함께 일할 성실하고 열정이 가득한 직원을 모집합니다.\n  1. 모집분야 및 자격\n가. 모집분야 : 요양보호사\n나. 모집인원 : 1명\n다. 급여기준 : 월 80만원 (운전 시 위험수당 5만원 추가지급), 주말 근무 시 일 12만원 지급\n라. 자격요건 :\n- 요양보호사 1급 자격증 소지자\n- 운전면허 1종 보통 소지자 우대(스타렉스 운전)\n마. 근무시간 : 월~금 17:00-22:00(5시간)\n바. 연령제한 : 만60세 미만\n  2. 제출서류 및 전형절차\n가. 제출서류 : 이력서, 자기소개서(형식은 자유롭게 작성하시면 됩니다.)\n※ 관련 자격증 및 학력, 경력 증명서 등은 1차 면접 후 별도 제출\n나. 제출방법 : 이메일 접수(pndaycare@hanmail.net)\n다. 제출기간 : 2016. 11. 28.(목) ~ 2016. 12. 13.(화)\n라. 전형절차 : 1차/서류전형, 2차/면접(1차 서류 전형 결과에 의거 개별 통지)\n  3. 기타 사항\n- 제출된 서류는 반환하지 않습니다.\n- 제출된 서류내용이 허위로 판명 될 경우, 추후 임용을 취소합니다.\n- 긴급 연락이 가능한 본인 연락처를 반드시 기재하시기 바랍니다.\n- 문 의 : 전화 02-473-1227 (풍납데이케어센터 김애정 과장)"
